0.0, -44.23642998572708
0.001, -44.22306001563592
0.002, -44.20987965717396
0.003, -44.19688408548812
0.004, -44.184068663842545
0.005, -44.171428933939694
0.006, -44.158960606856475
0.007, -44.146659554549146
0.008, -44.13452180188466
0.009000000000000001, -44.12254351915966
0.010000000000000002, -44.1107210150719
0.011000000000000003, -44.09905073011164
0.012000000000000004, -44.087529230343065
0.013000000000000005, -44.07615320154866
0.014000000000000005, -44.06491944371123
0.015000000000000006, -44.0538248658107
0.016000000000000007, -44.04286648091388
0.017000000000000008, -44.03204140153844
0.01800000000000001, -44.021346835272006
0.01900000000000001, -44.01078008063039
0.02000000000000001, -44.00033852313915
0.02100000000000001, -43.99001963162424
0.022000000000000013, -43.97982095469847
0.023000000000000013, -43.96974011743157
0.024000000000000014, -43.95977481819245
0.025000000000000015, -43.94992282565296
0.026000000000000016, -43.94018197594349
0.027000000000000017, -43.93055016995119
0.028000000000000018, -43.92102537075234
0.02900000000000002, -43.911605601170855
0.03000000000000002, -43.90228894145577
0.03100000000000002, -43.89307352707059
0.03200000000000002, -43.8839575465882
0.03300000000000002, -43.874939239685354
0.03400000000000002, -43.86601689523116
0.035000000000000024, -43.857188849464194
0.036000000000000025, -43.848453484253504
0.037000000000000026, -43.83980922543886
0.03800000000000003, -43.83125454124595
0.03900000000000003, -43.82278794077238
0.04000000000000003, -43.81440797254103
0.04100000000000003, -43.806113223116796
0.04200000000000003, -43.79790231578379
0.04300000000000003, -43.789773909279475
0.04400000000000003, -43.78172669658327
0.04500000000000003, -43.77375940375635
0.046000000000000034, -43.76587078883043
0.047000000000000035, -43.758059640742985
0.048000000000000036, -43.75032477831633
0.04900000000000004, -43.742665049278955
0.05000000000000004, -43.735079329326425
0.05100000000000004, -43.727566521220375
0.05200000000000004, -43.72012555392357
0.05300000000000004, -43.71275538176938
0.05400000000000004, -43.7054549836639
0.05500000000000004, -43.69822336231947
0.05600000000000004, -43.69105954351777
0.057000000000000044, -43.68396257540144
0.058000000000000045, -43.676931527792696
0.059000000000000045, -43.669965491537866
0.060000000000000046, -43.66306357787652
0.06100000000000005, -43.65622491783425
0.06200000000000005, -43.64944866163791
0.06300000000000004, -43.64273397815246
0.06400000000000004, -43.6360800543383
0.06500000000000004, -43.629486094728364
0.06600000000000004, -43.62295132092404
0.06700000000000005, -43.61647497110899
0.06800000000000005, -43.610056299580506
0.06900000000000005, -43.60369457629707
0.07000000000000005, -43.59738908644194
0.07100000000000005, -43.5911391300019
0.07200000000000005, -43.58494402136047
0.07300000000000005, -43.57880308890509
0.07400000000000005, -43.57271567464775
0.07500000000000005, -43.566681133858324
0.07600000000000005, -43.56069883471033
0.07700000000000005, -43.554768157938426
0.07800000000000006, -43.54888849650731
0.07900000000000006, -43.543059255291496
0.08000000000000006, -43.537279850765586
0.08100000000000006, -43.53154971070451
0.08200000000000006, -43.52586827389362
0.08300000000000006, -43.520234989847914
0.08400000000000006, -43.51464931854025
0.08500000000000006, -43.50911073013828
0.08600000000000006, -43.50361870474945
0.08700000000000006, -43.49817273217417
0.08800000000000006, -43.49277231166653
0.08900000000000007, -43.48741695170245
0.09000000000000007, -43.48210616975496
0.09100000000000007, -43.47683949207629
0.09200000000000007, -43.47161645348656
0.09300000000000007, -43.46643659716896
0.09400000000000007, -43.46129947447082
0.09500000000000007, -43.45620464471088
0.09600000000000007, -43.45115167499205
0.09700000000000007, -43.44614014001978
0.09800000000000007, -43.44116962192573
0.09900000000000007, -43.43623971009652
0.10000000000000007, -43.43135000100751
0.10100000000000008, -43.42650009806126
0.10200000000000008, -43.42168961143067
